"subject" "activity" "measurement" "mean"
8 "sitting" "TimeBodyAccelerationMeanZ" -0.104461049130435
8 "standing" "TimeBodyAccelerationMeanZ" -0.106114996837037
8 "walking" "TimeBodyAccelerationMeanZ" -0.107252090833333
8 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.107598135394737
8 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.11512211995122
9 "laying" "TimeBodyAccelerationMeanZ" -0.10754972144
9 "sitting" "TimeBodyAccelerationMeanZ" -0.07537846886
9 "standing" "TimeBodyAccelerationMeanZ" -0.0952747481333333
9 "walking" "TimeBodyAccelerationMeanZ" -0.110820512307692
9 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.0910278793952381
9 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.125219003959184
10 "laying" "TimeBodyAccelerationMeanZ" -0.117168642362069
10 "sitting" "TimeBodyAccelerationMeanZ" -0.104253238796296
10 "standing" "TimeBodyAccelerationMeanZ" -0.107964083931818
10 "walking" "TimeBodyAccelerationMeanZ" -0.109057512132075
10 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.110848597247368
10 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.118180420834043
11 "laying" "TimeBodyAccelerationMeanZ" -0.108786578070175
11 "sitting" "TimeBodyAccelerationMeanZ" -0.112840218339623
11 "standing" "TimeBodyAccelerationMeanZ" -0.108686630425532
11 "walking" "TimeBodyAccelerationMeanZ" -0.106096304033898
11 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.111070149978261
11 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.106797216481481
12 "laying" "TimeBodyAccelerationMeanZ" -0.108160125666667
12 "sitting" "TimeBodyAccelerationMeanZ" -0.106307228960784
12 "standing" "TimeBodyAccelerationMeanZ" -0.105526999754098
12 "walking" "TimeBodyAccelerationMeanZ" -0.10316110632
12 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.10955593226087
12 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.107339730115385
13 "laying" "TimeBodyAccelerationMeanZ" -0.104331864532258
13 "sitting" "TimeBodyAccelerationMeanZ" -0.0972465110836735
13 "standing" "TimeBodyAccelerationMeanZ" -0.112124137754386
13 "walking" "TimeBodyAccelerationMeanZ" -0.111431456192982
13 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.101993941531915
13 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.125767265890909
14 "laying" "TimeBodyAccelerationMeanZ" -0.0868333315509804
14 "sitting" "TimeBodyAccelerationMeanZ" -0.100401490425926
14 "standing" "TimeBodyAccelerationMeanZ" -0.103817701790667
14 "walking" "TimeBodyAccelerationMeanZ" -0.106756369135593
14 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.0928330165533333
14 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.112279688983333
15 "laying" "TimeBodyAccelerationMeanZ" -0.118530240291667
15 "sitting" "TimeBodyAccelerationMeanZ" -0.11366125320339
15 "standing" "TimeBodyAccelerationMeanZ" -0.105910832679245
15 "walking" "TimeBodyAccelerationMeanZ" -0.107621819518519
15 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.110526066428571
15 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.116952464895833
16 "laying" "TimeBodyAccelerationMeanZ" -0.107310493242857
16 "sitting" "TimeBodyAccelerationMeanZ" -0.0891404038405797
16 "standing" "TimeBodyAccelerationMeanZ" -0.103657729076923
16 "walking" "TimeBodyAccelerationMeanZ" -0.108804049803922
16 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.119873705148936
16 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.124074517745098
17 "laying" "TimeBodyAccelerationMeanZ" -0.107006279704225
17 "sitting" "TimeBodyAccelerationMeanZ" -0.11362408509375
17 "standing" "TimeBodyAccelerationMeanZ" -0.111432145565
17 "walking" "TimeBodyAccelerationMeanZ" -0.109792122032787
17 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.0892432745173913
17 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.121290442104167
18 "laying" "TimeBodyAccelerationMeanZ" -0.107698927907692
18 "sitting" "TimeBodyAccelerationMeanZ" -0.111904775824561
18 "standing" "TimeBodyAccelerationMeanZ" -0.108453355945205
18 "walking" "TimeBodyAccelerationMeanZ" -0.104218315464286
18 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.1033908092
18 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.112655891327586
19 "laying" "TimeBodyAccelerationMeanZ" -0.10898146186747
19 "sitting" "TimeBodyAccelerationMeanZ" -0.10870765430137
19 "standing" "TimeBodyAccelerationMeanZ" -0.10904190460274
19 "walking" "TimeBodyAccelerationMeanZ" -0.122736673192308
19 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.133695240660974
19 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.151054607725
20 "laying" "TimeBodyAccelerationMeanZ" -0.104274322538235
20 "sitting" "TimeBodyAccelerationMeanZ" -0.108369634515152
20 "standing" "TimeBodyAccelerationMeanZ" -0.100402759931507
20 "walking" "TimeBodyAccelerationMeanZ" -0.113539477098039
20 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.104602925937778
20 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.121023947784314
21 "laying" "TimeBodyAccelerationMeanZ" -0.103253832233333
21 "sitting" "TimeBodyAccelerationMeanZ" -0.112057887741176
21 "standing" "TimeBodyAccelerationMeanZ" -0.110417855808989
21 "walking" "TimeBodyAccelerationMeanZ" -0.104319332403846
21 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.09816866218
21 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.125414265340426
22 "laying" "TimeBodyAccelerationMeanZ" -0.110800924652778
22 "sitting" "TimeBodyAccelerationMeanZ" -0.105827369516129
22 "standing" "TimeBodyAccelerationMeanZ" -0.104967423820635
22 "walking" "TimeBodyAccelerationMeanZ" -0.107112510934783
22 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.1074157796
22 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.117550861738095
23 "laying" "TimeBodyAccelerationMeanZ" -0.104256776291667
23 "sitting" "TimeBodyAccelerationMeanZ" -0.103808679294118
23 "standing" "TimeBodyAccelerationMeanZ" -0.1105970177575
23 "walking" "TimeBodyAccelerationMeanZ" -0.113382994084746
23 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.0988123712574074
23 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.126890616782353
24 "laying" "TimeBodyAccelerationMeanZ" -0.107236237236111
24 "sitting" "TimeBodyAccelerationMeanZ" -0.103041061426471
24 "standing" "TimeBodyAccelerationMeanZ" -0.108222553855072
24 "walking" "TimeBodyAccelerationMeanZ" -0.110595952913793
24 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.104818820272727
24 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.114248610966102
25 "laying" "TimeBodyAccelerationMeanZ" -0.100428830260274
25 "sitting" "TimeBodyAccelerationMeanZ" -0.109160440476923
25 "standing" "TimeBodyAccelerationMeanZ" -0.107352957594595
25 "walking" "TimeBodyAccelerationMeanZ" -0.108737636297297
25 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.107192376965517
25 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.126210440292308
26 "laying" "TimeBodyAccelerationMeanZ" -0.105002540289474
26 "sitting" "TimeBodyAccelerationMeanZ" -0.0974448692333333
26 "standing" "TimeBodyAccelerationMeanZ" -0.110237796416216
26 "walking" "TimeBodyAccelerationMeanZ" -0.108927011474576
26 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.1064396194
26 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.121943461236364
27 "laying" "TimeBodyAccelerationMeanZ" -0.107699732837838
27 "sitting" "TimeBodyAccelerationMeanZ" -0.105521912588571
27 "standing" "TimeBodyAccelerationMeanZ" -0.107835818025
27 "walking" "TimeBodyAccelerationMeanZ" -0.112822289263158
27 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.112837694688636
27 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.123530438196078
28 "laying" "TimeBodyAccelerationMeanZ" -0.1083448529625
28 "sitting" "TimeBodyAccelerationMeanZ" -0.111517939555556
28 "standing" "TimeBodyAccelerationMeanZ" -0.106579385202532
28 "walking" "TimeBodyAccelerationMeanZ" -0.103714705396296
28 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.10858897408913
28 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.121514025692157
29 "laying" "TimeBodyAccelerationMeanZ" -0.109462068173913
29 "sitting" "TimeBodyAccelerationMeanZ" -0.1104118192
29 "standing" "TimeBodyAccelerationMeanZ" -0.108659067476923
29 "walking" "TimeBodyAccelerationMeanZ" -0.106632427301887
29 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.0981339984895833
29 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.118000587840816
30 "laying" "TimeBodyAccelerationMeanZ" -0.1036581505
30 "sitting" "TimeBodyAccelerationMeanZ" -0.099515446133871
30 "standing" "TimeBodyAccelerationMeanZ" -0.108756209835593
30 "walking" "TimeBodyAccelerationMeanZ" -0.0986247068969231
30 "walkingDownstairs" "TimeBodyAccelerationMeanZ" -0.0999781422322581
30 "walkingUpstairs" "TimeBodyAccelerationMeanZ" -0.124697493775385
1 "laying" "TimeBodyAccelerationStdX" -0.9280564692
1 "sitting" "TimeBodyAccelerationStdX" -0.977229008297872
1 "standing" "TimeBodyAccelerationStdX" -0.995759901509434
1 "walking" "TimeBodyAccelerationStdX" -0.283740258842105
1 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.0300353383483878
1 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.35470802509434
2 "laying" "TimeBodyAccelerationStdX" -0.974059464791667
2 "sitting" "TimeBodyAccelerationStdX" -0.986822279565217
2 "standing" "TimeBodyAccelerationStdX" -0.987271889259259
2 "walking" "TimeBodyAccelerationStdX" -0.423642838474576
2 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.0463666814446808
2 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.304376406458333
3 "laying" "TimeBodyAccelerationStdX" -0.982776639193548
3 "sitting" "TimeBodyAccelerationStdX" -0.971010120961538
3 "standing" "TimeBodyAccelerationStdX" -0.96674254295082
3 "walking" "TimeBodyAccelerationStdX" -0.360356726034483
3 "walkingDownstairs" "TimeBodyAccelerationStdX" -0.0574100475102041
3 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.313123437627119
4 "laying" "TimeBodyAccelerationStdX" -0.954193738888889
4 "sitting" "TimeBodyAccelerationStdX" -0.980309931
4 "standing" "TimeBodyAccelerationStdX" -0.97692058
4 "walking" "TimeBodyAccelerationStdX" -0.440829971333333
4 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.0111935496222222
4 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.204933042903846
5 "laying" "TimeBodyAccelerationStdX" -0.965934509615385
5 "sitting" "TimeBodyAccelerationStdX" -0.980945022045455
5 "standing" "TimeBodyAccelerationStdX" -0.968591815714286
5 "walking" "TimeBodyAccelerationStdX" -0.294098534232143
5 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.275046110468085
5 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.0457237779851064
6 "laying" "TimeBodyAccelerationStdX" -0.934049422052632
6 "sitting" "TimeBodyAccelerationStdX" -0.980164933636364
6 "standing" "TimeBodyAccelerationStdX" -0.981758159649123
6 "walking" "TimeBodyAccelerationStdX" -0.296538717368421
6 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.383681639791667
6 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.0501350188513725
7 "laying" "TimeBodyAccelerationStdX" -0.93651361
7 "sitting" "TimeBodyAccelerationStdX" -0.972668374583333
7 "standing" "TimeBodyAccelerationStdX" -0.979307570377358
7 "walking" "TimeBodyAccelerationStdX" -0.327243240701754
7 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.0660815600978723
7 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.29487297445098
8 "laying" "TimeBodyAccelerationStdX" -0.94304121537037
8 "sitting" "TimeBodyAccelerationStdX" -0.979026152391304
8 "standing" "TimeBodyAccelerationStdX" -0.988815418148148
8 "walking" "TimeBodyAccelerationStdX" -0.173605736002083
8 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.0241393473736842
8 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.171712174634146
9 "laying" "TimeBodyAccelerationStdX" -0.94233309
9 "sitting" "TimeBodyAccelerationStdX" -0.9572277914
9 "standing" "TimeBodyAccelerationStdX" -0.975741252444444
9 "walking" "TimeBodyAccelerationStdX" -0.238353562692308
9 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.213392270547619
9 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.36144437755102
10 "laying" "TimeBodyAccelerationStdX" -0.968283685
10 "sitting" "TimeBodyAccelerationStdX" -0.982901825925926
10 "standing" "TimeBodyAccelerationStdX" -0.978403481818182
10 "walking" "TimeBodyAccelerationStdX" -0.178709734396226
10 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.295733547631579
10 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.161591924234043
11 "laying" "TimeBodyAccelerationStdX" -0.98477733
11 "sitting" "TimeBodyAccelerationStdX" -0.982796562075472
11 "standing" "TimeBodyAccelerationStdX" -0.994978878723404
11 "walking" "TimeBodyAccelerationStdX" -0.422842071864407
11 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.142456557034783
11 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.238802959018519
12 "laying" "TimeBodyAccelerationStdX" -0.95531868
12 "sitting" "TimeBodyAccelerationStdX" -0.982568781960784
12 "standing" "TimeBodyAccelerationStdX" -0.981243992459016
12 "walking" "TimeBodyAccelerationStdX" -0.128898533096
12 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.0424084916086956
12 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.290149192307692
13 "laying" "TimeBodyAccelerationStdX" -0.968891989354839
13 "sitting" "TimeBodyAccelerationStdX" -0.989546275306122
13 "standing" "TimeBodyAccelerationStdX" -0.991020759298246
13 "walking" "TimeBodyAccelerationStdX" -0.346980394210526
13 "walkingDownstairs" "TimeBodyAccelerationStdX" -0.0681563626617021
13 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.296284597454545
14 "laying" "TimeBodyAccelerationStdX" -0.917501887333333
14 "sitting" "TimeBodyAccelerationStdX" -0.976302248148148
14 "standing" "TimeBodyAccelerationStdX" -0.973268905
14 "walking" "TimeBodyAccelerationStdX" -0.402639098135593
14 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.0178313402266667
14 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.309396717592593
15 "laying" "TimeBodyAccelerationStdX" -0.972255551527778
15 "sitting" "TimeBodyAccelerationStdX" -0.987084356101695
15 "standing" "TimeBodyAccelerationStdX" -0.988949247358491
15 "walking" "TimeBodyAccelerationStdX" -0.327961801111111
15 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.406471051190476
15 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.0260971840270833
16 "laying" "TimeBodyAccelerationStdX" -0.973691429428571
16 "sitting" "TimeBodyAccelerationStdX" -0.986825605362319
16 "standing" "TimeBodyAccelerationStdX" -0.989076811794872
16 "walking" "TimeBodyAccelerationStdX" -0.404692523921569
16 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.207251997929787
16 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.397083831568627
17 "laying" "TimeBodyAccelerationStdX" -0.972960567323944
17 "sitting" "TimeBodyAccelerationStdX" -0.9944439053125
17 "standing" "TimeBodyAccelerationStdX" -0.991163919871795
17 "walking" "TimeBodyAccelerationStdX" -0.31950017295082
17 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.187719760269565
17 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.062952754100625
18 "laying" "TimeBodyAccelerationStdX" -0.984527649230769
18 "sitting" "TimeBodyAccelerationStdX" -0.994347988596491
18 "standing" "TimeBodyAccelerationStdX" -0.992019762739726
18 "walking" "TimeBodyAccelerationStdX" -0.37600552125
18 "walkingDownstairs" "TimeBodyAccelerationStdX" -0.302634565090909
18 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.380168286724138
19 "laying" "TimeBodyAccelerationStdX" -0.965019579518072
19 "sitting" "TimeBodyAccelerationStdX" -0.976357663013699
19 "standing" "TimeBodyAccelerationStdX" -0.989910996849315
19 "walking" "TimeBodyAccelerationStdX" -0.0489049407963462
19 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.626917070512821
19 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.1287420952375
20 "laying" "TimeBodyAccelerationStdX" -0.962249114705882
20 "sitting" "TimeBodyAccelerationStdX" -0.983081858939394
20 "standing" "TimeBodyAccelerationStdX" -0.967209961232877
20 "walking" "TimeBodyAccelerationStdX" -0.208342792019608
20 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.0745098785288889
20 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.116088676011765
21 "laying" "TimeBodyAccelerationStdX" -0.955019866222222
21 "sitting" "TimeBodyAccelerationStdX" -0.991777287176471
21 "standing" "TimeBodyAccelerationStdX" -0.981419961123596
21 "walking" "TimeBodyAccelerationStdX" -0.297814843538462
21 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.224343492244444
21 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.240808282276596
22 "laying" "TimeBodyAccelerationStdX" -0.947735251944444
22 "sitting" "TimeBodyAccelerationStdX" -0.978466823709677
22 "standing" "TimeBodyAccelerationStdX" -0.985000527142857
22 "walking" "TimeBodyAccelerationStdX" -0.00865921919565217
22 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.348618168333333
22 "walkingUpstairs" "TimeBodyAccelerationStdX" 0.0835738640921429
23 "laying" "TimeBodyAccelerationStdX" -0.956756363194444
23 "sitting" "TimeBodyAccelerationStdX" -0.987607636617647
23 "standing" "TimeBodyAccelerationStdX" -0.985421519558824
23 "walking" "TimeBodyAccelerationStdX" -0.313521773389831
23 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.0441392843425926
23 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.243887818513725
24 "laying" "TimeBodyAccelerationStdX" -0.967984021111111
24 "sitting" "TimeBodyAccelerationStdX" -0.990593766617647
24 "standing" "TimeBodyAccelerationStdX" -0.98725587115942
24 "walking" "TimeBodyAccelerationStdX" -0.47076236637931
24 "walkingDownstairs" "TimeBodyAccelerationStdX" -0.08273248054
24 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.344399351355932
25 "laying" "TimeBodyAccelerationStdX" -0.909116474109589
25 "sitting" "TimeBodyAccelerationStdX" -0.991892828615385
25 "standing" "TimeBodyAccelerationStdX" -0.991970126756757
25 "walking" "TimeBodyAccelerationStdX" -0.596007443513514
25 "walkingDownstairs" "TimeBodyAccelerationStdX" -0.253756934258621
25 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.459775646153846
26 "laying" "TimeBodyAccelerationStdX" -0.969445445263158
26 "sitting" "TimeBodyAccelerationStdX" -0.979768987948718
26 "standing" "TimeBodyAccelerationStdX" -0.993069368783784
26 "walking" "TimeBodyAccelerationStdX" -0.340185527559322
26 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.17395384962
26 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.169006952418182
27 "laying" "TimeBodyAccelerationStdX" -0.978455153108108
27 "sitting" "TimeBodyAccelerationStdX" -0.988580107714286
27 "standing" "TimeBodyAccelerationStdX" -0.9919515835
27 "walking" "TimeBodyAccelerationStdX" -0.348475560526316
27 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.167407531090909
27 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.295439547254902
28 "laying" "TimeBodyAccelerationStdX" -0.9688882955
28 "sitting" "TimeBodyAccelerationStdX" -0.983272806805556
28 "standing" "TimeBodyAccelerationStdX" -0.977748638607595
28 "walking" "TimeBodyAccelerationStdX" -0.293003522222222
28 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.125712887943478
28 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.242062430294118
29 "laying" "TimeBodyAccelerationStdX" -0.984219555507246
29 "sitting" "TimeBodyAccelerationStdX" -0.9907450195
29 "standing" "TimeBodyAccelerationStdX" -0.996068635384615
29 "walking" "TimeBodyAccelerationStdX" -0.174337940226415
29 "walkingDownstairs" "TimeBodyAccelerationStdX" 0.167383602458333
29 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.0867715569693878
30 "laying" "TimeBodyAccelerationStdX" -0.976362515428571
30 "sitting" "TimeBodyAccelerationStdX" -0.983622744193548
30 "standing" "TimeBodyAccelerationStdX" -0.977559426949153
30 "walking" "TimeBodyAccelerationStdX" -0.346394275230769
30 "walkingDownstairs" "TimeBodyAccelerationStdX" -0.0577703163548387
30 "walkingUpstairs" "TimeBodyAccelerationStdX" -0.350504475230769
1 "laying" "TimeBodyAccelerationStdY" -0.83682740562
1 "sitting" "TimeBodyAccelerationStdY" -0.922618641914894
1 "standing" "TimeBodyAccelerationStdY" -0.973190056415094
1 "walking" "TimeBodyAccelerationStdY" 0.114461336747368
1 "walkingDownstairs" "TimeBodyAccelerationStdY" -0.0319359434489796
1 "walkingUpstairs" "TimeBodyAccelerationStdY" -0.00232026501698113
